reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9ba9a386-745c-4b9f-93ba-4cd2eb4bea6c,Mohammad Arsalan,https://play-lh.googleusercontent.com/a/ACg8ocLWfoVwowfOu5h_AXikHUmptGnNiMBOguz8uLrCF0pz8h424Q=mo,Shri bahut ganda app hai,1,0,,2025-02-02 07:59:59,,,
386fb558-f195-4e13-993c-9bde411ad89a,Janmejay Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjXlirafbK9FWm04qu-wHcS5m1QXOGBWZJcwoFGH5Qa85PhHBADW,Good,5,0,2.8,2025-02-02 07:54:23,,,2.8
081bee36-b18f-4dc3-ab9d-d3ed64c104e3,Tars Tars,https://play-lh.googleusercontent.com/a-/ALV-UjVYc-G98gk998eX4NrWBoiIg44ZsxjnLAPI9GGcSJ19WvirpS4,This game is so nice and very realistic. So I like this game 🎮🎮🎮🎮🎮🎮,5,0,2.8,2025-02-02 07:53:16,,,2.8
a5b9309c-4a6b-4ee8-ad1f-576ee2dd3cd8,Vihaan Patil,https://play-lh.googleusercontent.com/a-/ALV-UjWfPnCJc7ruopTEyVyTjwhUkEjBHnziwSZXsXrgzc_CDXHo24bYZA,"The gameplay feels unrealistic, it is also filled with adds (between every over) RC20 was better than this. Please improve.",2,0,,2025-02-02 07:28:00,,,
5a4a39cf-836f-4389-80d2-83a78fecda95,Naveen Kumar,https://play-lh.googleusercontent.com/a/ACg8ocIkwb7c5PoCS93FckioVlWFuDIaEarq77_epelgncrx7O1nRw=mo,I have done a in app purchases but the coin is still showing on my account,1,0,,2025-02-02 06:46:33,,,
66d2ef65-e7af-4a07-b3d3-4d99839d1a64,Vikram Bajad,https://play-lh.googleusercontent.com/a/ACg8ocKCRrgbp9JwcvyyPVB0Mz4iTGsW9UOGIvhw-4jyREK2gb-8KQ=mo,Do better in online,4,0,2.1,2025-02-02 06:19:04,,,2.1
ede18530-f744-4b0e-a441-94d7b57fb0c4,Atal Ahsan,https://play-lh.googleusercontent.com/a/ACg8ocL2bnDq1CBAOu_Dmgw8Vald3vXwhPh2fw6n6JlqfEPYHe1HWw=mo,"I like this game so much but we don,t have near pelder to couch and we don,t have slep why we must need this bro",5,0,2.8,2025-02-02 01:46:13,,,2.8
0eb895d0-f398-4fc1-8103-b70cfbae4c2f,Irtiza Hussain,https://play-lh.googleusercontent.com/a/ACg8ocKGGH4u2Pzm3PLYZvoa4VDWe616XD2DLmLiKY9s2notttfWRg=mo,Not fun in this game at all,1,0,,2025-02-02 01:42:35,,,
df3c2f85-5a0e-4ffa-950e-1a497701b433,Ganesh Ganesh,https://play-lh.googleusercontent.com/a/ACg8ocK1xHk3kmCR2HoDuiLTrMorheN4NZhq0P_p1mC1Q5JDRYwH_w=mo,This is nice king in indian cricket game and I am cricket player,5,0,,2025-02-02 01:21:57,,,
22c2a3c2-5dbd-447f-8e8f-32812551e635,Earth Moon,https://play-lh.googleusercontent.com/a-/ALV-UjX1Z_Vbt6dwp7lfn1_2qSfKLIJ7_ekUmrG26JfJmEVfakbWjT1Z,"When my innings to be played the game gets hang over , could not play properly,the swing of mood gets lost by such hang over game , and the ads is worst things the game restart, I thought game is became very realistic but not so good , What is your reply we are sorry ,improve let us enjoy the game man, game crashed down , I think game made for yourself. Other game of cricket avail on play store we don't go for it ,why we choose you think of us. Now it's 2025 ,makers are sleeping",1,7,2.0,2025-02-02 01:11:01,We are sorry for the issues you faced. We assure you we are striving hard to improve and request you to write down your suggestions and feedback in detail at support@nautilusmobile.com to help us with the same,2023-01-09 13:36:17,2.0
3bdc425f-e079-4431-9fdc-1dfd2f995be3,Aditya Raj,https://play-lh.googleusercontent.com/a-/ALV-UjX8I7Aj2sOTKMaS2HmcwsjCVrdcNuTNfQZiG1M4iZH1gqsB7fqZ,Worst game.. Scammer!,1,0,2.7,2025-02-02 00:44:44,,,2.7
8f8c4f8b-9bb6-441a-b5b9-089d77c86413,Md Aynaddy,https://play-lh.googleusercontent.com/a/ACg8ocLDVXMfe-9jqp5Xz2l9AhcTgu36_5pmc0qcoqNbju8a8J9x-Q=mo,Too much ads,1,0,2.8,2025-02-02 00:12:03,,,2.8
abc8208b-5885-4f87-bd15-91ead7672e6d,Anas Mansuri,https://play-lh.googleusercontent.com/a/ACg8ocK-N4czE0MEZhGG1xAWf20aBo_9dHZtxd_e3iP8BlUF_Os_mg=mo,Worst game because of ads,1,0,2.8,2025-02-01 23:58:14,,,2.8
fed1928c-514f-4297-9e1e-67198f74261e,Ramu R,https://play-lh.googleusercontent.com/a/ACg8ocIQr6Lps2TAW5fEGGwqpwGTkFxVt18393QnqxMcV06ebtisiA=mo,Good game super,5,0,2.4,2025-02-01 23:57:09,,,2.4
bbcd0cc6-8671-4584-9fd5-b24742153144,Jaybrata shaw,https://play-lh.googleusercontent.com/a/ACg8ocLe7v6dgUBS2pgOeMAALnb3vpIVUv-6GCKA5vW2qBvM79SKEQ=mo,💀👍👍👍👍,5,0,2.7,2025-02-01 23:54:45,,,2.7
678b59c1-deda-4611-b6de-a12e58a8efc8,Devilal bhatt,https://play-lh.googleusercontent.com/a-/ALV-UjVUcXuFn1ZhwwpMaKo_-cMsRxDDSrWafEWRm9GC6J8xuM-wL65N,Good game but advertisement problem 😁,4,0,2.7,2025-02-01 23:30:02,,,2.7
9dbd714e-14b8-4c5a-952b-f2beb915af99,Nadima Ustad,https://play-lh.googleusercontent.com/a/ACg8ocIGojCB6hqSbdNAJFmh8KnbdmZYyp9-zyM8wd47Hmo2Bu1wRQ=mo,Best game ever,5,0,,2025-02-01 23:26:11,,,
93c44b20-c501-4f0b-8a52-dbc61c62b01d,deelip singh,https://play-lh.googleusercontent.com/a/ACg8ocLcvL5sFajXAdVfUm-3NiHWEy06Ip-j1zo2usijLztSVM5f=mo,In this game batting ai have many defects 1. Ai is never leave the ball 2. Ai does not do powerhitting at the mid of inning and over,1,0,2.8,2025-02-01 23:13:27,,,2.8
b92202ae-e99e-450d-a876-f4d32c36608e,Philips Ninan,https://play-lh.googleusercontent.com/a/ACg8ocLYUaSJh6DGUFhf5MyCQT1Kyv41zNZ7efH5vwHhzVvzhMQD=mo,Tat game,1,0,,2025-02-01 23:08:30,,,
ccb39910-8ce4-488f-98af-226a67756a2a,Narmada Goud,https://play-lh.googleusercontent.com/a/ACg8ocKWjZlQaJ0ioMVYs_SQavS2Cv90mCLFUw5xaYHIjccN_eUKyg=mo,Good game,5,0,,2025-02-01 23:02:15,,,
b787136e-ebd3-4515-a29d-08e859ec1cd5,krishantha maxxis,https://play-lh.googleusercontent.com/a/ACg8ocIvdZshgxDg3Thk0A7-PCXCFl4TmTuoNW3oN16-DVuNYzACyQ=mo,One of the best cricket games that i've ever played. There are some problems but is too good,5,0,2.7,2025-02-01 22:54:50,,,2.7
82470b61-2641-4388-b721-95f02d67d039,Madhav Rabari,https://play-lh.googleusercontent.com/a-/ALV-UjV_oP92hwnmXLQ-mLZPXdpKWLnbu4-totYRVM_yfCRiflEfGOkD,Best games,5,0,2.7,2025-02-01 22:51:20,,,2.7
03883f35-f897-4ff4-b1d4-099e1398b25f,Ayaz Khan,https://play-lh.googleusercontent.com/a-/ALV-UjWdiaBufC7IBa8WMAKYS4CtnA5DXS0eNsLT7_gBQzfUzHPxEsY,"What an exceptional game in the world I like it 😘 I have play the game in 2 years now, but commentary isn't Change plzz provide us more commentators plzz",5,0,2.7,2025-02-01 22:47:38,Thank you for your review. Request you to write down your suggestions and feedback in detail at support@nautilusmobile.com to help us strive hard and live up to your expectations,2023-05-28 16:05:20,2.7
590a7a2e-6648-41c4-a1f2-617794633e3d,Reena Bajpai,https://play-lh.googleusercontent.com/a-/ALV-UjUKwUmApsqmmDnMR51eVZp7t19Xxs_AS9lvJKgI10_lVJG7J2RzNQ,Very good,5,0,2.8,2025-02-01 22:43:42,,,2.8
d1e254b5-aec2-4338-bbf9-917efcb84676,Vinayak Joshi,https://play-lh.googleusercontent.com/a/ACg8ocLtJFGRyD9m2ZRw2W4H0rqTTSHHyZzMZN4l8UOrcKoY8HRHUOQ=mo,Bekaar game hai chakka nhi parta isme 😡😡,1,0,2.8,2025-02-01 22:36:25,,,2.8
6fcb6972-8918-4df7-9513-6aea23cdcdb4,Varun Chaurasiya,https://play-lh.googleusercontent.com/a-/ALV-UjVAnICQM5L7pbknj4nPzYthQbGGzuR4kAIGVA1E6IX2It6-2xyh,good job RC company critical bug fix ker diya 🫡🫡,4,0,,2025-02-01 22:36:14,,,
92830e64-6d00-460e-a822-d06a71d327fd,Sandeep Rawat Music,https://play-lh.googleusercontent.com/a/ACg8ocI8aHeBdXxINH00Iu6tlVgLYQ0QJXkqGV3UEoTw2jWck8UVwQ=mo,I love cricket tm 24 very 3d graphics,5,0,2.8,2025-02-01 22:33:24,,,2.8
0e33615f-764d-49a2-b0f6-097d09affecb,Sharwan Kumar,https://play-lh.googleusercontent.com/a/ACg8ocK7DzkZfSKIF8umYflqxnmwgJdndTVUS7E771tbYf80iHFNYA=mo,"It is better than previous game system and it is best games settings.it is also most enjoyable,passionable game.😀😆😈👿",5,0,1.3,2025-02-01 22:27:53,,,1.3
7bf02736-232b-4f06-a12c-10f48af3ed0e,Samsudeen Shanavas,https://play-lh.googleusercontent.com/a-/ALV-UjVKoDP3RAuUc5pwFu5ZMQKnH1qzQKVFz1Tuf-aWzSmYij5W4mI,Good,5,0,2.8,2025-02-01 22:23:22,,,2.8
f1f71479-692b-4dd6-bf6c-649861853d51,Abdul Rehman,https://play-lh.googleusercontent.com/a/ACg8ocJKF3a-Vzq35URu8NOkZ1L58BuGnNb6iOmhopeBsWPbdgSkjQ=mo,"It's a very good game, but when a player gets out by edging the ball, they can't take a review. Every ball should also have a replay.",1,0,,2025-02-01 21:50:00,,,
3b6ab6fa-c8c3-4ebc-a816-f6c779485c25,Anuj Patel,https://play-lh.googleusercontent.com/a/ACg8ocI5xYHsx__wYrDwVWh9yC2DbSk6Q6lKhqyLvubKvS6OtzIkBw=mo,The nautilus need to remove add between over,2,0,,2025-02-01 21:20:57,,,
de3091f3-edc7-498d-8103-9c195d25cc7b,Mahesh Perakonda,https://play-lh.googleusercontent.com/a-/ALV-UjXEHH_XlYUNz_9KP5YC_cmb_iIfEcuUs5LECfxw-iy_J0LNtq8,After update too much lag issue 200 paise 1 month lere update tho achhe dilado na 🤦🤷,1,0,2.8,2025-02-01 21:19:43,,,2.8
f04da28c-18b9-45eb-a252-6e9747cc370f,MANOHARAN N,https://play-lh.googleusercontent.com/a/ACg8ocJN-zEWjSz9XyaLQLe8vfk_VUeAyi1BIMpsnCGdqxjA6W9PbQ=mo,What a game what a animation,5,0,2.7,2025-02-01 21:16:14,,,2.7
6c4ea95a-bc34-4969-a448-7dd984782d95,Shakil Ahamed,https://play-lh.googleusercontent.com/a/ACg8ocJvuiRTlJBU_orKqjcB57raJXCR4gOs1oJVF_7GdAVzL8D2mA=mo,"Need to improve some shots and for the players you need to give additional options like ipl, tournaments, aucions for free with ads. If this happen this is a real no 1 cricket game in the world",4,0,2.8,2025-02-01 21:13:51,,,2.8
51be83d1-bd7c-426b-9d6e-b6a4fbb6d754,kasi Krishna hasan,https://play-lh.googleusercontent.com/a-/ALV-UjUU3CPxdZHeClhoE8ymQPtg6At23_-sbjYhHm4DuvpWSr0gdvCu,very nice for online cricket games. i love this game very much . five star for this game,5,1,2.7,2025-02-01 21:05:08,,,2.7
1f47f86a-1a98-44d4-9801-3bb0c4af6609,Mohammed Ali,https://play-lh.googleusercontent.com/a/ACg8ocK-LWrvUpDTtOotjcn6iCSG83XCUNIr-29-At9Q44_MGyyavyI=mo,Please optimiz battery drain In the latest update Of real cricket 24 the game is Laggy the touch response is become worse and also now the game have ads after every Over Please fix In the newest update this game is all about adds it ruins all your gaming experience 😔. After every over it has 10-15 second ad. If Ads are removed or been less in next upadte i will give it a 5 star rating.,2,1,2.8,2025-02-01 20:59:21,,,2.8
bb5d8d60-9927-4c34-8bf5-db28a7da1c46,Aafreen Shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjWpwaRauCB01uuRNdQwYNr5RBVgtUdym5022igH-cuLekX6YoY,Best game,5,0,,2025-02-01 20:59:05,,,
6172ca07-30c7-4e23-b107-bbb067ebb840,Parveena Hassan,https://play-lh.googleusercontent.com/a/ACg8ocJf4BOuUR6ZFPlb4dvA2zGllMWvNWk_WjrSVF41Vv7QPeq4Xw=mo,One of the best game I played in my whole life .And also best sports game,5,0,2.7,2025-02-01 20:56:35,,,2.7
23bc6fe1-b455-4b99-913b-69236a1f25df,Monika bishnoi,https://play-lh.googleusercontent.com/a/ACg8ocI7aGr6ggrHPL38xwdbtUaouEx3jOSVjgefhYaLQYiPAhPiEw=mo,Update not showing 😕 😒,1,0,2.8,2025-02-01 20:54:02,,,2.8
6e913012-77bb-46d1-a1b6-c1249e096677,Raian Sikder,https://play-lh.googleusercontent.com/a-/ALV-UjWYXNtN9j3PqtOFl6YSjy99tfaCMPwT_8mTEuZjj3LUo-1SMfY,This game has a big problem. This game has a auto back problem in login time.,1,0,,2025-02-01 20:52:23,,,
7ca3d1d5-7f4b-4414-a55e-ef280a68c4fa,Asraf Uddin,https://play-lh.googleusercontent.com/a-/ALV-UjW6z0xZfQOGsPfcyd0uWR2hbNypZL6JpeZybRiOLGO0KdrQtpg,Hello sir please Real cricket 24 face 2 update Bangladesh player face not available please sir Bangladesh all player.face update,1,0,2.8,2025-02-01 20:48:00,We are sorry for the issues you faced. We assure you we are striving hard to improve and request you to write down your suggestions and feedback in detail at support@nautilusmobile.com to help us with the same,2025-02-01 16:32:47,2.8
f88dbc5b-a6c9-4c26-9ab6-fdb95b5277bf,RAVEESH DUDAKIA,https://play-lh.googleusercontent.com/a-/ALV-UjUvHPZYFEqwJAhRzqWH2FqxIjA5IOQQTmO1lUaWBWQjkUlDLJo,this game's graphics are good but this game is very leggy for low device so please try to better in rc24,3,1,2.7,2025-02-01 20:47:35,Thank you for your kind review. Request you to reach out to us at support@nautilusmobile.com in case you face any issues in game,2023-06-12 13:52:40,2.7
1bf01be2-5121-4366-823c-80ccb292bac7,Vinu Chiniya,https://play-lh.googleusercontent.com/a-/ALV-UjVGEJ-mYCKrYRN-7Qp6rTmD2jyuHfifoT8A80iYfqRldl1IeAt1,💗,5,0,2.7,2025-02-01 20:45:13,,,2.7
97de153b-23e8-497b-929a-e3c72a421b80,Akash Nandeti,https://play-lh.googleusercontent.com/a/ACg8ocKeB3xJsVxhBqcWpZh2e-wI09yu-aDNstKrLUeNOQB57p3Kog=mo,"One of the most time passing and good game I ever seen it's better then PUBG,free fire",5,0,2.7,2025-02-01 20:39:24,,,2.7
7e65201d-5bff-4e57-9130-655ed6059326,Anurudh Yadav,https://play-lh.googleusercontent.com/a/ACg8ocIr724KzBStFZ3E5IMQS9yiMQ0udF_MJHzQAtOVyg7zLAvFDQ=mo,that was a very good game but in this game we are boy able to play ipl,5,0,2.7,2025-02-01 20:38:38,,,2.7
841a83d5-80b7-4364-8bc9-e03fbf1c4f3d,Mujeeb Rahman,https://play-lh.googleusercontent.com/a/ACg8ocJ5TPuiJ4tfJIG1K4Bq1TfAibMSQ7topQfgNv0rz_I9ismBmg=mo,Offline Offline,5,0,2.8,2025-02-01 20:37:18,,,2.8
29f26f78-205e-400e-83c9-373455a82710,YuvRaj Chauhan,https://play-lh.googleusercontent.com/a/ACg8ocK5pkjGIExQ1hlszgGN2J0aSDhUyT5uXY8IXFkA1xB_Hh7FHQ=mo,Very bakwaas game,1,0,2.8,2025-02-01 20:35:21,,,2.8
ca49cc62-f572-4d62-9b26-fb43bbcbc2e0,Chintan Vakharia,https://play-lh.googleusercontent.com/a/ACg8ocIP3ZVhhJ_dfs7PKSX0OEH_wxCXExYRrprbHScxWqFp4jSVSA=mo,One of the best cricket game,5,0,2.7,2025-02-01 20:31:57,,,2.7
8cca6c6c-e65b-4f2f-8622-30ce02428560,Kanika Haldar,https://play-lh.googleusercontent.com/a/ACg8ocLWtwxY6ktAhCGwCsdW-Zgn-Kf6omgPpDs_gZfY-yweuAshNA=mo,That's wow,5,0,,2025-02-01 20:25:07,,,
71e8bdb6-e22f-405b-974d-cc6219012feb,Babar khan Babar khan,https://play-lh.googleusercontent.com/a/ACg8ocLWcCz9vImZ-g9AgavbTHDav9-rK6tLOzL2rrjtxlKWdPKMog=mo,Pakistan new jersy and new team update plz,5,0,2.7,2025-02-01 20:10:21,,,2.7
bc02f988-a44a-416c-917b-3ccf3badebb4,Fardeen Ansari,https://play-lh.googleusercontent.com/a/ACg8ocJ03d-FwxUrJw27CqQbx_gxWXtE9cMXDpUTwcuW0WjNQM_v=mo,Osm,5,0,,2025-02-01 19:51:22,,,
1222943e-8321-4153-8cce-9a29569189fd,Manoj Singh Rawat,https://play-lh.googleusercontent.com/a/ACg8ocJZbg7o1ExXGzmrwYC2Hs2bE7L-OR_kwPPX3hD5XFNe_pBQ=mo,Auto Back problem,1,0,,2025-02-01 19:50:32,,,
fe4cde20-9ec9-4edf-a826-9e69e969a69a,Rushan khan,https://play-lh.googleusercontent.com/a/ACg8ocJxqoXMILxbJ7YrKoyP-1XqfrPQh67xawKJc7Ld-Bmb5dazsQ=mo,Good game,5,0,,2025-02-01 19:45:24,,,
1d8e68fd-9b95-4bfa-a553-0dcd88078da5,Jatinder Singh,https://play-lh.googleusercontent.com/a/ACg8ocK4btpQlAP5fYeyYfXTZvx9SxkJe9LS3twxMWC0SmWBG7yPQg=mo,Not is A game,1,0,2.6,2025-02-01 19:45:05,,,2.6
5654a44c-4046-4d13-a126-7954cf015128,ATUL Chambial,https://play-lh.googleusercontent.com/a/ACg8ocJZ1_bmItY0B1sCyEHFHXylrnKXSSIk_PgvR_ye97y7crN_NA=mo,A game is very good but 😊 this game is not IPL matches team... IPL teams and matches are game to or amazing 😍😍 pls my request rc24 cricket are teams in this game graphics for june 2025 rear team's name Rcb Csk Mi and etc.......... Pls all company request him for all Indian 🇮🇳👳 player... Thanks ❤😊 Rc 24,3,0,,2025-02-01 19:35:16,,,
01df826a-3971-4bf8-8093-bf8b19e4f25e,Krupa Jani,https://play-lh.googleusercontent.com/a/ACg8ocLHOYw7l32GdCUFlDBTpCXKTmGsSLUiTOZvNGBrspSi3goT6Q=mo,Very realestic game and enjoyment but th ipl option may be free for player but to be pay rupees and player not play ipl in game and in game ipl it is the first Indian ipl game and realistic play for player Dhyey thanki Thank you,5,0,,2025-02-01 19:33:20,,,
9c2fb13f-a28f-4963-8def-5204f4989cbd,Subash Yadav,https://play-lh.googleusercontent.com/a/ACg8ocIhIfi0xDrx0z-2wxfLuCNgQs-9yGEuTub0TCwdXQ3MZZCWxg=mo,great app but ads after every over is boring so you should manage on it,5,0,2.7,2025-02-01 19:29:51,,,2.7
bd08b36e-6679-4070-941a-515ba7615363,Faheem Imran,https://play-lh.googleusercontent.com/a/ACg8ocL19LARuKpgGwcK9ZTelRA3Y6SKCvmlBqVdd1Aojz0BtGp4mA=mo,Asalamalikum friends this game very OMG 😳 and one to two weeks this game update 😁 and very good 😊 play ▶️ to cricket 🏏 and lost the shot maring the six 😳😳😳,2,0,2.7,2025-02-01 19:24:18,,,2.7
6ab1a0b8-5ada-4915-a99d-0ed120c9ca54,MUNAVVI Munavvi,https://play-lh.googleusercontent.com/a/ACg8ocKaq88rlWBi3lIJ9iXmjviKEujw2Rs5k2nM-46ohjKC9oZVPQ=mo,BAD GAME. IPL AUCTION IS PAID😷👎. WE WANT IPL FOR FREE😮‍💨,1,0,2.7,2025-02-01 19:21:10,"Hi, we are constantly striving to improve our game. Hope to get better ratings from you soon.",2025-01-31 19:37:56,2.7
6183de00-f639-49aa-8e7a-b965841b33dc,Mahesh Baroliya,https://play-lh.googleusercontent.com/a-/ALV-UjVHgG2sa51cG706FNdq2dUiCuoqA-_ypC1zBXrDdc-QxtOEZ_I,Bhaut bhadiya game he,5,0,1.6,2025-02-01 19:19:31,,,1.6
d3df228c-a6a5-4ff8-926e-3e56c638fb23,Shahrukh Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUTYNYx9CBCPz26wM2Ys6ZQFDsV2NGyl1ac2AcPVCmwY-008Xkn,Good game,3,0,2.7,2025-02-01 19:15:49,,,2.7
dae64a79-8221-498a-8458-80f43a1ed860,Deepak Yadav datia m.p,https://play-lh.googleusercontent.com/a-/ALV-UjW_DeW03j-Kwqg-TcTugNGhT4Vu26klOBASZk6utIx2Rc5UPOQscA,Good game 🎯🎮,5,0,2.7,2025-02-01 19:14:03,,,2.7
fe51adb7-7823-44dc-b6e0-9ad9efebf02a,Milan Karmakar,https://play-lh.googleusercontent.com/a/ACg8ocL-bJNl4Llheu9I7QksPQjySTgHQoH6Z3h3WM54oKO674Ak1A=mo,VERY GOOD GAME,5,0,2.7,2025-02-01 19:09:03,,,2.7
dcc2a0a6-48b2-495f-a4b3-6dc68d97f026,Faruk Sk,https://play-lh.googleusercontent.com/a-/ALV-UjUZhvXHKR5x_1a043BbDO1g1Xh4ID8jLSxKbDCc0NXluh8TYaZ6,Very good 👍🏼,1,0,2.6,2025-02-01 19:02:32,,,2.6
933d5fc4-19a7-4d32-ac5a-2977020855b5,Tino Abrahams,https://play-lh.googleusercontent.com/a/ACg8ocI1kzoKB4hae9pFcLreq7ks5gt6yJAAEeaWAPKd3AzaRA5j5A=mo,What is happening with the game the game is not working on my phone,1,0,,2025-02-01 18:56:03,,,
